id	type	name_cs	name_en	name_short	to	from	
VaclavVotava.1956	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2002-06-21T00:00:00	2006-06-15T13:00:00
VaclavVotava.1956	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2002-06-15	2006-06-15
VaclavZemek.1974	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
VaclavZemek.1974	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
VaclavZemek.1974	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-06-04T00:00:00	2013-08-28T00:00:00
VaclavZemek.1974	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2010-05-29	2013-08-28
VeraAdamkova.1954	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
VeraAdamkova.1954	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
VeraJourova.1964	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2014-10-21T15:00:00
VeraJourova.1964	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
VeraKovarova.1964	politicalGroup	Poslanecký klub Starostové a nezávislí	Political group Mayors and Independents	STAN	2017-10-23T00:00:00	
VeraKovarova.1964	politicalGroup	Poslanecký klub Starostové a nezávislí	Political group Mayors and Independents	STAN	2017-10-23T00:00:00	
VeraKovarova.1964	politicalParty	Starostove a nezavisli	Mayors and Independents	STAN	2017-10-21	
VeraKovarova.1964	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2013-10-31T00:00:00	2017-10-26T23:00:00
VeraKovarova.1964	politicalParty	TOP 09	TOP 09	TOP09	2013-10-26	2017-10-26
VeraProchazkova.1954	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2017-10-24T00:00:00	
VeraProchazkova.1954	politicalParty	ANO2011	ANO2011	ANO2011	2017-10-21	
VeronikaVrecionova.1965	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2017-10-24T00:00:00	2019-07-02T00:00:00
VeronikaVrecionova.1965	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2017-10-21	
VitKankovsky.1970	politicalGroup	Poslanecký klub KDU-ČSL	Political group Christian and Democratic Union - Czechoslovak People's Party	KDU-ČSL	2017-10-24T00:00:00	
VitKankovsky.1970	politicalParty	Křesťanská a demokratická unie - Československá strana lidová	Christian Democratic Union - Czechoslovak People's Party	KDU-ČSL	2017-10-21	
VitKankovsky.1970	politicalGroup	Poslanecký klub Křesťanské a demokratické unie-Československé strany lidové	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	KDU-ČSL	2013-10-31T00:00:00	2017-10-26T23:00:00
VitKankovsky.1970	politicalParty	Křesťanská a demokratická unie - Československá strana lidová	Christian Democratic Union - Czechoslovak People's Party	KDU-ČSL	2013-10-26	2017-10-26
VitRakusan.1978	politicalGroup	Poslanecký klub Starostové a nezávislí	Political group Mayors and Independents	STAN	2017-10-23T00:00:00	2021-01-19T00:00:00
VitRakusan.1978	politicalGroup	Poslanecký klub Starostové a nezávislí	Political group Mayors and Independents	STAN	2017-10-23T00:00:00	
VitRakusan.1978	politicalParty	Starostove a nezavisli	Mayors and Independents	STAN	2017-10-21	
VitezslavJandak.1947	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-06-09T00:00:00
VitezslavJandak.1947	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
VitezslavJandak.1947	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-06-04T00:00:00	2013-08-28T00:00:00
VitezslavJandak.1947	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2010-05-29	2013-08-28
VitezslavJandak.1947	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political Group of the Czech Social Democratic Party	ČSSD	2006-06-05T00:00:00	2010-06-03T14:00:00
VitezslavJandak.1947	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2006-06-03	2010-06-03
VladimirKonicek.1964	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2017-10-24T00:00:00	2018-12-04T16:00:00
VladimirKonicek.1964	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2017-10-21	
VladimirKonicek.1964	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2017-10-26T23:00:00
VladimirKonicek.1964	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
VladimirKonicek.1964	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2010-06-02T00:00:00	2013-08-28T00:00:00
VladimirKonicek.1964	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2010-05-29	2013-08-28
VladimirKonicek.1964	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political Group of the Communist Party of Bohemia and Moravia	KSČM	2006-06-08T00:00:00	2010-06-03T14:00:00
VladimirKonicek.1964	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2006-06-03	2010-06-03
VladimirKonicek.1964	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2002-06-19T00:00:00	2006-06-15T13:00:00
VladimirKonicek.1964	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2002-06-15	2006-06-15
VladislavVilimec.1963	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2014-06-20T17:00:00	2017-10-26T23:00:00
VladislavVilimec.1963	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2013-10-26	2017-10-26
VladislavVilimec.1963	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2010-05-30T00:00:00	2013-08-28T00:00:00
VladislavVilimec.1963	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2010-05-29	2013-08-28
VladislavVilimec.1963	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2006-06-08T00:00:00	2010-06-03T14:00:00
VladislavVilimec.1963	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2006-06-03	2010-06-03
VlastaBohdalova.1957	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2014-03-31T00:00:00	2017-10-26T23:00:00
VlastaBohdalova.1957	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
VlastaBohdalova.1957	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2010-06-04T00:00:00	2013-08-28T00:00:00
VlastaBohdalova.1957	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2010-05-29	2013-08-28
VlastaBohdalova.1957	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political Group of the Czech Social Democratic Party	ČSSD	2006-06-05T00:00:00	2010-06-03T14:00:00
VlastaBohdalova.1957	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2006-06-03	2010-06-03
VlastimilGabrhel.1978	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2014-04-30T23:00:00	2017-10-26T23:00:00
VlastimilGabrhel.1978	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
VlastimilValek.1960	politicalGroup	Poslanecký klub TOP 09	Political group TOP 09	TOP09	2021-01-19T00:00:00	
VlastimilValek.1960	politicalGroup	Poslanecký klub TOP 09	Political group TOP 09	TOP09	2017-10-31T00:00:00	
VlastimilValek.1960	politicalParty	TOP 09	TOP 09	TOP09	2017-10-21	
VlastimilVozka.1954	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2017-10-26T23:00:00
VlastimilVozka.1954	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
VojtechAdam.1950	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2017-10-26T23:00:00
VojtechAdam.1950	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
VojtechAdam.1950	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2010-06-02T00:00:00	2013-08-28T00:00:00
VojtechAdam.1950	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2010-05-29	2013-08-28
VojtechAdam.1950	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political Group of the Communist Party of Bohemia and Moravia	KSČM	2008-10-25T14:00:00	2010-06-03T14:00:00
VojtechAdam.1950	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2006-06-03	2010-06-03
VojtechFilip.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2017-10-24T00:00:00	
VojtechFilip.1955	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2017-10-21	
VojtechFilip.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2017-10-26T23:00:00
VojtechFilip.1955	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
VojtechFilip.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2010-06-02T00:00:00	2013-08-28T00:00:00
VojtechFilip.1955	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2010-05-29	2013-08-28
VojtechFilip.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political Group of the Communist Party of Bohemia and Moravia	KSČM	2006-06-08T00:00:00	2010-06-03T14:00:00
VojtechFilip.1955	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2006-06-03	2010-06-03
VojtechFilip.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2002-06-19T00:00:00	2002-09-12T00:00:00
VojtechFilip.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2002-06-19T00:00:00	2006-06-15T13:00:00
VojtechFilip.1955	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2002-06-15	2006-06-15
VojtechFilip.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	1998-06-23T00:00:00	2002-06-20T00:00:00
VojtechFilip.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	1998-06-23T00:00:00	2002-06-20T00:00:00
VojtechFilip.1955	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	1998-06-20	2002-06-20
VojtechFilip.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Politcal group Communist Party of Bohemia and Moravia	KSČM	1996-06-04T00:00:00	1998-06-19T00:00:00
VojtechFilip.1955	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Politcal group Communist Party of Bohemia and Moravia	KSČM	1996-06-03T00:00:00	1998-06-19T00:00:00
VojtechFilip.1955	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	1996-06-01	1998-06-19
VojtechFilip.1955	politicalGroup	Komunistická strana Čech a Moravy		KSČM	1991-10-09T00:00:00	1992-04-21T00:00:00
VojtechFilip.1955	politicalGroup	Komunistická strana Československa		KSČS	1990-09-26T00:00:00	1991-09-24T00:00:00
VojtechMunzar.1976	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2017-10-24T00:00:00	
VojtechMunzar.1976	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2017-10-21	
VojtechPikal.1987	politicalGroup	Poslanecký klub České pirátské strany	Political group Czech Pirate Party	Piráti	2018-02-28T00:00:00	2018-06-20T00:00:00
VojtechPikal.1987	politicalGroup	Poslanecký klub České pirátské strany	Political group Czech Pirate Party	Piráti	2017-10-22T00:00:00	
VojtechPikal.1987	politicalParty	Česká pirátská strana	Czech Pirate Party	Piráti	2017-10-21	
ZbynekStanjura.1964	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2017-10-24T00:00:00	
ZbynekStanjura.1964	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2017-10-24T00:00:00	
ZbynekStanjura.1964	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2017-10-21	
ZbynekStanjura.1964	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2013-11-06T00:00:00	2017-10-26T23:00:00
ZbynekStanjura.1964	politicalGroup	Poslanecký klub Občanské demokratické strany	Political Group of the Civic Democratic Party	ODS	2013-10-30T00:00:00	2017-10-26T23:00:00
ZbynekStanjura.1964	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2013-10-26	2017-10-26
ZbynekStanjura.1964	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2011-05-11T00:00:00	2012-12-18T00:00:00
ZbynekStanjura.1964	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2010-05-30T00:00:00	2011-05-11T00:00:00
ZbynekStanjura.1964	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2010-05-30T00:00:00	2013-08-28T00:00:00
ZbynekStanjura.1964	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2010-05-29	2013-08-28
ZdenekBezecny.1971	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2013-10-31T00:00:00	2014-01-22T00:00:00
ZdenekBezecny.1971	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2013-10-31T00:00:00	2017-10-26T23:00:00
ZdenekBezecny.1971	politicalParty	TOP 09	TOP 09	TOP09	2013-10-26	2017-10-26
ZdenekBezecny.1971	politicalGroup	Poslanecký klub TOP 09 a Starostové	Political group TOP 09 a Starostové	TOP09-S	2010-06-10T00:00:00	2013-08-28T00:00:00
ZdenekBezecny.1971	politicalParty	TOP 09	TOP 09	TOP09	2010-05-29	2013-08-28
ZdenekOndracek.1969	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2017-10-24T00:00:00	
ZdenekOndracek.1969	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2017-10-21	
ZdenekOndracek.1969	politicalGroup	Poslanecký klub Komunistické strany Čech a Moravy	Political group Communist Party of Bohemia and Moravia	KSČM	2013-10-27T00:00:00	2017-10-26T23:00:00
ZdenekOndracek.1969	politicalParty	Komunistická strana Čech a Moravy	Communist Party of Bohemia and Moravia	KSCM	2013-10-26	2017-10-26
ZdenekPodal.1953	politicalGroup	Poslanecký klub Svoboda a přímá demokracie	Political group Freedom and Direct Democracy	SPD	2017-10-26T00:00:00	
ZdenekPodal.1953	politicalParty	Svoboda a prima demokracie - Tomio Okamura	Freedom and Direct Democracy - Tomio Okamura	SPD	2017-10-21	
ZdenekSoukup.1952	politicalGroup	Poslanecký klub ANO 2011	Political group ANO 2011	ANO	2013-10-30T00:00:00	2017-10-26T23:00:00
ZdenekSoukup.1952	politicalParty	ANO2011	ANO2011	ANO2011	2013-10-26	2017-10-26
ZdenekSyblik.1956	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2014-08-28T00:00:00	2017-10-26T23:00:00
ZdenekSyblik.1956	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
ZuzanaKailova.1974	politicalGroup	Poslanecký klub České strany sociálně demokratické	Political group Czech Social Democratic Party	ČSSD	2013-10-29T00:00:00	2017-10-26T23:00:00
ZuzanaKailova.1974	politicalParty	Česká strana sociálně demokratická	Czech Social Democratic Party	CSSD	2013-10-26	2017-10-26
ZuzanaMajerovaZahradnikova.1972	politicalGroup	Nezařazení		Nezařaz	2019-04-23T00:00:00	
ZuzanaMajerovaZahradnikova.1972	politicalGroup	Poslanecký klub Občanské demokratické strany	Political group Civic Democratic Party	ODS	2017-10-24T00:00:00	2019-04-23T00:00:00
ZuzanaMajerovaZahradnikova.1972	politicalParty	Občanská demokratická strana	Civic Democratic Party	ODS	2017-10-21	
